bbbbbbuuuummmmmmm	
DateTime	Grid Freq.	Current L1	Current L2	Current L3	Active Power Total:	Active Power L1:	Active Power L2:	Active Power L3:	Total reactive p.	Total Active Energy TT	Total Active Energy T1	Total Active Energy T2	Total Active Energy T3
234	2019-08-25 02:20	50.01	0.12	0.2	0.15	0.023	0.011000000000000001	0.011000000000000001	0.0	0.106	1924.52	689.67	1234.85	0.0
235	2019-08-25 02:30	50.01	0.12	0.2	0.15	0.024	0.011	0.011	0.0	0.106	1924.53	689.67	1234.86	0.0
236	2019-08-25 02:40	50.0	0.22	0.2	0.15	0.047	0.034	0.011000000000000001	0.0	0.10099999999999999	1924.54	689.67	1234.87	0.0
237	2019-08-25 02:50	50.02	0.28	0.2	0.15	0.058	0.045	0.011	0.0	0.099	1924.54	689.67	1234.87	0.0
238	2019-08-25 03:00	50.04	0.12	0.2	0.15	0.023	0.011000000000000001	0.011000000000000001	0.0	0.105	1924.55	689.67	1234.88	0.0
239	2019-08-25 03:10	49.99	0.11	0.2	0.15	0.023	0.01	0.011	0.0	0.106	1924.7	689.67	1235.03	0.0
240	2019-08-25 03:20	49.95	0.11	0.2	0.15	0.023	0.011000000000000001	0.011000000000000001	0.0	0.105	1924.71	689.67	1235.04	0.0
241	2019-08-25 03:30	50.02	0.21	0.2	0.15	0.044	0.032	0.011	0.0	0.101	1924.71	689.67	1235.04	0.0
242	2019-08-25 03:40	50.01	0.27	0.2	0.15	0.055999999999999994	0.044000000000000004	0.011000000000000001	0.0	0.1	1924.72	689.67	1235.05	0.0
243	2019-08-25 03:50	50.01	0.12	0.2	0.15	0.024	0.012	0.011	0.0	0.105	1924.73	689.67	1235.06	0.0
244	2019-08-25 04:00	50.0	8.47	0.2	0.14	2.003	1.99	0.01	0.002	0.10400000000000001	1924.74	689.67	1235.07	0.0
245	2019-08-25 04:10	50.02	0.11	0.2	0.15	0.023	0.011	0.011	0.0	0.106	1924.88	689.67	1235.21	0.0
246	2019-08-25 04:20	50.02	0.12	0.2	0.15	0.025	0.012	0.011000000000000001	0.0	0.106	1924.89	689.67	1235.22	0.0
247	2019-08-25 04:30	50.0	0.27	0.2	0.15	0.057	0.045	0.011	0.0	0.098	1924.9	689.67	1235.23	0.0
248	2019-08-25 04:40	50.03	0.27	0.2	0.15	0.055999999999999994	0.044000000000000004	0.011000000000000001	0.0	0.098	1924.91	689.67	1235.24	0.0
249	2019-08-25 04:50	50.01	0.11	0.2	0.15	0.022	0.011	0.011	0.0	0.105	1924.91	689.67	1235.24	0.0
250	2019-08-25 05:00	50.02	0.11	0.2	0.15	0.023	0.011000000000000001	0.011000000000000001	0.0	0.105	1924.91	689.67	1235.24	0.0
251	2019-08-25 05:10	49.99	0.11	0.2	0.15	0.023	0.01	0.011	0.0	0.104	1924.92	689.67	1235.25	0.0
252	2019-08-25 05:20	50.0	0.27	0.2	0.15	0.055999999999999994	0.044000000000000004	0.011000000000000001	0.0	0.09699999999999999	1924.94	689.69	1235.25	0.0
253	2019-08-25 05:30	50.0	0.27	0.2	0.15	0.056	0.043	0.011	0.0	0.098	1924.95	689.7	1235.25	0.0
254	2019-08-25 05:40	50.02	0.11	0.2	0.15	0.023	0.011000000000000001	0.011000000000000001	0.0	0.105	1924.95	689.7	1235.25	0.0
255	2019-08-25 05:50	50.02	0.11	0.2	0.15	0.023	0.011	0.011	0.0	0.105	1924.95	689.7	1235.25	0.0
256	2019-08-25 06:00	50.04	0.11	0.2	0.15	0.023	0.011000000000000001	0.011000000000000001	0.0	0.106	1924.95	689.7	1235.25	0.0
257	2019-08-25 06:10	50.0	0.27	0.2	0.15	0.055	0.043	0.011	0.0	0.094	1924.97	689.72	1235.25	0.0
258	2019-08-25 06:20	50.02	0.28	0.2	0.15	0.055999999999999994	0.044000000000000004	0.011000000000000001	0.0	0.09699999999999999	1924.97	689.72	1235.25	0.0
259	2019-08-25 06:30	50.0	0.12	0.2	0.15	0.023	0.011	0.011	0.0	0.105	1924.98	689.73	1235.25	0.0
260	2019-08-25 06:40	49.99	0.11	0.2	0.15	0.023	0.011000000000000001	0.011000000000000001	0.0	0.105	1924.98	689.73	1235.25	0.0
261	2019-08-25 06:50	49.99	0.11	0.2	0.15	0.023	0.011	0.011	0.0	0.105	1924.98	689.73	1235.25	0.0
262	2019-08-25 07:00	49.99	0.24	0.2	0.15	0.051	0.038	0.011000000000000001	0.0	0.098	1924.99	689.74	1235.25	0.0
263	2019-08-25 07:10	49.99	0.28	0.2	0.15	0.058	0.045	0.011	0.0	0.096	1925.0	689.75	1235.25	0.0
264	2019-08-25 07:20	50.01	0.12	0.2	0.15	0.024	0.011000000000000001	0.011000000000000001	0.0	0.105	1925.01	689.76	1235.25	0.0
265	2019-08-25 07:30	50.02	0.11	0.2	0.15	0.023	0.011	0.011	0.0	0.104	1925.01	689.76	1235.25	0.0
266	2019-08-25 07:40	50.02	0.11	0.2	0.15	0.023	0.011000000000000001	0.011000000000000001	0.0	0.10400000000000001	1925.01	689.76	1235.25	0.0
267	2019-08-25 07:50	50.0	0.24	0.2	0.15	0.05	0.038	0.011	0.0	0.097	1925.02	689.77	1235.25	0.0
268	2019-08-25 08:00	50.02	0.27	0.2	0.15	0.055999999999999994	0.044000000000000004	0.011000000000000001	0.0	0.095	1925.03	689.78	1235.25	0.0
269	2019-08-25 08:10	50.0	0.12	0.2	0.15	0.023	0.011	0.011	0.0	0.103	1925.04	689.79	1235.25	0.0
270	2019-08-25 08:20	50.01	0.11	0.2	0.15	0.023	0.01	0.011000000000000001	0.0	0.10300000000000001	1925.04	689.79	1235.25	0.0
271	2019-08-25 08:30	50.03	0.11	0.2	0.15	0.023	0.01	0.011	0.0	0.103	1925.04	689.79	1235.25	0.0
272	2019-08-25 08:40	50.03	0.21	0.2	0.15	0.045	0.033	0.012	0.0	0.099	1925.05	689.8	1235.25	0.0
273	2019-08-25 08:50	50.04	0.28	0.2	0.15	0.058	0.045	0.011	0.0	0.096	1925.06	689.81	1235.25	0.0
274	2019-08-25 09:00	50.01	0.12	0.2	0.15	0.024	0.012	0.011000000000000001	0.0	0.102	1925.07	689.82	1235.25	0.0
275	2019-08-25 09:10	50.03	0.11	0.2	0.15	0.023	0.011	0.011	0.0	0.103	1925.07	689.82	1235.25	0.0
276	2019-08-25 09:20	50.01	0.11	0.2	0.15	0.023	0.01	0.011000000000000001	0.0	0.10300000000000001	1925.16	689.91	1235.25	0.0
277	2019-08-25 09:30	50.01	0.15	0.28	0.15	0.056	0.02	0.034	0.0	0.102	1925.19	689.94	1235.25	0.0
278	2019-08-25 09:40	50.01	0.4	0.28	0.15	0.10099999999999999	0.066	0.034	0.0	0.09300000000000001	1925.21	689.96	1235.25	0.0
279	2019-08-25 09:50	50.02	0.38	0.28	0.15	0.098	0.063	0.034	0.0	0.093	1925.23	689.98	1235.25	0.0
280	2019-08-25 10:00	50.01	0.35	0.28	0.15	0.092	0.057	0.034	0.0	0.094	1925.24	689.99	1235.25	0.0
281	2019-08-25 10:10	50.0	0.3	0.2	0.33	0.105	0.049	0.011	0.044	0.103	1925.26	690.01	1235.25	0.0
282	2019-08-25 10:20	50.0	0.38	0.2	9.27	2.2	0.063	0.006999999999999999	2.129	0.106	1925.36	690.11	1235.25	0.0
283	2019-08-25 10:30	50.0	0.37	0.2	0.48	0.122	0.061	0.008	0.052000000000000005	0.102	1925.52	690.27	1235.25	0.0
284	2019-08-27 05:50	50.01	0.1	0.38	0.15	0.068	0.009000000000000001	0.057999999999999996	0.0	0.11599999999999999	1933.81	691.73	1242.08	0.0
285	2019-08-27 06:00	50.04	0.41	0.2	0.15	0.077	0.066	0.01	0.0	0.08900000000000001	1933.82	691.74	1242.08	0.0
286	2019-08-27 06:10	49.99	0.38	0.2	0.15	0.073	0.063	0.009000000000000001	0.0	0.09	1933.83	691.75	1242.08	0.0
287	2019-08-27 06:20	50.0	0.4	0.2	0.15	0.075	0.065	0.008	0.0	0.08900000000000001	1933.84	691.76	1242.08	0.0
288	2019-08-27 06:30	49.98	0.38	0.2	0.15	0.071	0.061	0.008	0.0	0.09	1933.86	691.78	1242.08	0.0
289	2019-08-27 06:40	49.99	0.39	0.2	0.15	0.073	0.063	0.009000000000000001	0.0	0.08900000000000001	1933.87	691.79	1242.08	0.0
290	2019-08-27 06:50	49.99	0.39	0.2	0.15	0.07400000000000001	0.064	0.009000000000000001	0.0	0.091	1933.88	691.8	1242.08	0.0
291	2019-08-27 07:00	50.01	0.11	0.2	0.15	0.021	0.011	0.008	0.0	0.103	1933.89	691.81	1242.08	0.0
292	2019-08-27 07:10	50.0	0.39	0.2	0.15	0.073	0.064	0.008	0.0	0.091	1933.89	691.81	1242.08	0.0
293	2019-08-27 07:20	49.97	0.39	0.2	0.15	0.073	0.063	0.009000000000000001	0.0	0.09	1933.9	691.82	1242.08	0.0
294	2019-08-27 07:30	49.97	0.39	0.2	0.15	0.07200000000000001	0.063	0.009000000000000001	0.0	0.09	1933.93	691.85	1242.08	0.0
295	2019-08-27 07:40	50.01	0.11	0.2	0.15	0.021	0.011	0.008	0.0	0.102	1933.94	691.86	1242.08	0.0
296	2019-08-27 07:50	49.96	0.37	0.2	0.15	0.069	0.059000000000000004	0.008	0.0	0.091	1933.95	691.87	1242.08	0.0
297	2019-08-27 08:00	50.03	0.38	0.2	0.15	0.07200000000000001	0.063	0.008	0.0	0.09	1933.96	691.88	1242.08	0.0
298	2019-08-27 08:10	50.02	0.38	0.2	0.15	0.07200000000000001	0.062	0.009000000000000001	0.0	0.08900000000000001	1933.97	691.89	1242.08	0.0
299	2019-08-27 08:20	49.98	0.4	0.2	0.14	0.075	0.065	0.008	0.0	0.087	1933.98	691.9	1242.08	0.0
300	2019-08-27 08:30	50.02	0.4	0.2	0.15	0.07400000000000001	0.064	0.008	0.0	0.08800000000000001	1933.99	691.91	1242.08	0.0
301	2019-08-27 08:40	50.01	0.11	0.2	0.15	0.02	0.011	0.008	0.0	0.101	1934.01	691.93	1242.08	0.0
302	2019-08-27 08:50	49.99	0.39	0.2	0.14	0.07400000000000001	0.064	0.008	0.0	0.087	1934.02	691.94	1242.08	0.0
303	2019-08-27 09:00	49.96	0.39	0.2	0.15	0.073	0.064	0.009000000000000001	0.0	0.08900000000000001	1934.03	691.95	1242.08	0.0
304	2019-08-27 09:10	50.0	0.1	0.2	0.15	0.019	0.009000000000000001	0.008	0.0	0.102	1934.03	691.95	1242.08	0.0
305	2019-08-27 09:20	50.01	0.11	0.2	0.15	0.021	0.011	0.008	0.0	0.102	1934.04	691.96	1242.08	0.0
306	2019-08-27 09:30	49.99	0.39	0.2	0.15	0.073	0.064	0.008	0.0	0.08900000000000001	1934.04	691.96	1242.08	0.0
307	2019-08-27 09:40	50.0	0.39	0.2	0.15	0.075	0.065	0.009000000000000001	0.0	0.09	1934.05	691.97	1242.08	0.0
308	2019-08-27 09:50	49.99	0.11	0.2	0.15	0.02	0.01	0.009000000000000001	0.0	0.102	1934.07	691.99	1242.08	0.0
309	2019-08-27 10:00	49.98	0.11	0.2	0.15	0.019	0.009000000000000001	0.008	0.0	0.102	1934.07	691.99	1242.08	0.0
310	2019-08-27 10:10	49.99	0.11	0.2	0.15	0.02	0.01	0.009000000000000001	0.0	0.10300000000000001	1934.07	691.99	1242.08	0.0
311	2019-08-27 10:20	49.98	0.11	0.2	0.15	0.019	0.01	0.009000000000000001	0.0	0.102	1934.07	691.99	1242.08	0.0
312	2019-08-27 10:30	49.98	0.1	0.2	0.15	0.019	0.009000000000000001	0.009000000000000001	0.0	0.102	1934.07	691.99	1242.08	0.0
313	2019-08-27 10:40	49.97	0.28	0.2	0.15	0.053	0.044	0.008	0.0	0.093	1934.08	692.0	1242.08	0.0
314	2019-08-27 10:50	49.99	0.1	0.2	0.15	0.019	0.009000000000000001	0.009000000000000001	0.0	0.10300000000000001	1934.08	692.0	1242.08	0.0
315	2019-08-27 11:00	49.99	0.11	0.2	0.15	0.019	0.009000000000000001	0.008	0.0	0.103	1934.1	692.02	1242.08	0.0
316	2019-08-27 11:10	49.99	0.11	0.2	0.15	0.019	0.01	0.008	0.0	0.102	1934.1	692.02	1242.08	0.0
317	2019-08-27 11:20	49.99	0.22	0.2	0.15	0.043	0.034	0.008	0.0	0.096	1934.1	692.02	1242.08	0.0
318	2019-08-27 11:30	50.0	0.11	0.2	0.15	0.02	0.01	0.008	0.0	0.102	1934.11	692.03	1242.08	0.0
319	2019-08-27 11:40	50.0	0.11	0.2	0.15	0.019	0.009000000000000001	0.008	0.0	0.102	1934.11	692.03	1242.08	0.0
320	2019-08-27 11:50	50.02	0.11	0.2	0.15	0.019	0.01	0.009000000000000001	0.0	0.102	1934.11	692.03	1242.08	0.0
321	2019-08-27 12:00	50.01	0.1	0.2	0.15	0.019	0.009000000000000001	0.008	0.0	0.102	1934.12	692.04	1242.08	0.0
322	2019-08-27 12:10	49.97	0.29	0.2	0.15	0.054000000000000006	0.045	0.008	0.0	0.09300000000000001	1934.13	692.05	1242.08	0.0
323	2019-08-27 12:20	50.0	0.1	0.2	0.15	0.019	0.01	0.008	0.0	0.102	1934.13	692.05	1242.08	0.0
324	2019-08-27 12:30	49.99	0.44	0.2	0.15	0.084	0.075	0.008	0.0	0.098	1934.14	692.06	1242.08	0.0
325	2019-08-27 12:40	50.01	0.27	0.2	0.15	0.052000000000000005	0.043	0.008	0.0	0.094	1934.14	692.06	1242.08	0.0
326	2019-08-27 12:50	50.02	0.86	0.2	0.15	0.21100000000000002	0.20199999999999999	0.008	0.0	0.1	1934.16	692.08	1242.08	0.0
327	2019-08-27 13:00	50.02	0.86	0.2	0.15	0.212	0.202	0.009000000000000001	0.0	0.1	1934.19	692.11	1242.08	0.0
328	2019-08-27 13:10	49.98	0.86	0.2	0.15	0.213	0.203	0.008	0.0	0.099	1934.24	692.15	1242.08	0.0
329	2019-08-27 13:20	50.0	0.33	0.2	0.15	0.063	0.053	0.008	0.0	0.09	1934.24	692.16	1242.08	0.0
330	2019-08-27 13:30	49.98	0.46	0.2	0.15	0.084	0.075	0.008	0.0	0.087	1934.25	692.17	1242.08	0.0
331	2019-08-27 13:40	49.98	0.43	0.2	0.15	0.079	0.07	0.008	0.0	0.08800000000000001	1934.27	692.19	1242.08	0.0
332	2019-08-27 13:50	50.01	0.1	0.2	0.15	0.019	0.009000000000000001	0.009000000000000001	0.0	0.102	1934.27	692.19	1242.08	0.0
333	2019-08-27 14:00	50.02	0.1	0.2	0.15	0.019	0.01	0.008	0.0	0.102	1934.28	692.2	1242.08	0.0
334	2019-08-27 14:10	49.99	0.1	0.2	0.15	0.019	0.009000000000000001	0.009000000000000001	0.0	0.102	1934.28	692.2	1242.08	0.0
335	2019-08-27 14:20	50.0	0.31	0.2	0.15	0.057	0.048	0.008	0.0	0.092	1934.29	692.2	1242.09	0.0
336	2019-08-27 14:30	50.01	0.29	0.2	0.15	0.054000000000000006	0.045	0.008	0.0	0.09300000000000001	1934.31	692.2	1242.11	0.0
337	2019-08-27 14:40	49.99	0.11	0.2	0.15	0.019	0.009000000000000001	0.008	0.0	0.101	1934.31	692.2	1242.11	0.0
338	2019-08-27 14:50	49.98	0.1	0.2	0.14	0.019	0.01	0.008	0.0	0.10099999999999999	1934.32	692.2	1242.12	0.0
339	2019-08-27 15:00	49.99	8.53	0.19	0.14	1.993	1.987	0.006999999999999999	0.002	0.093	1934.35	692.2	1242.15	0.0
340	2019-08-27 15:10	50.03	8.45	0.2	0.14	1.949	1.9380000000000002	0.008	0.002	0.091	1934.68	692.2	1242.48	0.0
341	2019-08-27 15:20	49.98	8.33	0.19	0.14	1.932	1.922	0.006999999999999999	0.002	0.099	1935.0	692.2	1242.8	0.0
342	2019-08-27 15:30	50.02	0.1	0.2	0.15	0.019	0.01	0.009000000000000001	0.0	0.10300000000000001	1935.28	692.2	1243.08	0.0
343	2019-08-27 15:40	49.98	0.1	0.2	0.14	0.019	0.01	0.009000000000000001	0.0	0.101	1935.29	692.2	1243.09	0.0
344	2019-08-27 15:50	50.0	0.29	0.2	0.14	0.055999999999999994	0.046	0.008	0.0	0.09300000000000001	1935.3	692.2	1243.1	0.0
345	2019-08-27 16:00	50.03	0.29	0.2	0.15	0.057	0.047	0.008	0.0	0.094	1935.31	692.2	1243.11	0.0
346	2019-08-27 16:10	50.0	0.11	0.2	0.15	0.02	0.01	0.009000000000000001	0.0	0.10300000000000001	1935.31	692.2	1243.11	0.0
347	2019-08-27 16:20	49.99	0.11	0.2	0.15	0.019	0.01	0.008	0.0	0.103	1935.32	692.21	1243.11	0.0
348	2019-08-27 16:30	49.99	0.11	0.2	0.23	0.04	0.01	0.008	0.021	0.114	1935.35	692.24	1243.11	0.0
349	2019-08-27 16:40	49.99	0.29	0.2	0.15	0.056	0.047	0.008	0.0	0.094	1935.35	692.24	1243.11	0.0
350	2019-08-27 16:50	49.99	0.29	0.2	0.15	0.055	0.046	0.008	0.0	0.092	1935.36	692.25	1243.11	0.0
351	2019-08-27 17:00	50.01	0.1	0.2	0.15	0.019	0.009000000000000001	0.008	0.0	0.102	1935.36	692.25	1243.11	0.0
352	2019-08-27 17:10	50.01	0.1	0.2	0.15	0.019	0.009000000000000001	0.008	0.0	0.102	1935.37	692.26	1243.11	0.0
353	2019-08-27 17:20	50.01	0.11	0.2	0.15	0.02	0.011	0.008	0.0	0.102	1935.37	692.26	1243.11	0.0
354	2019-08-27 17:30	49.98	0.3	0.2	0.15	0.057	0.047	0.008	0.0	0.092	1935.38	692.27	1243.11	0.0
355	2019-08-27 17:40	49.99	0.3	0.2	0.15	0.057	0.047	0.009000000000000001	0.0	0.092	1935.39	692.28	1243.11	0.0
356	2019-08-27 17:50	50.0	0.11	0.2	0.23	0.043	0.013000000000000001	0.008	0.021	0.111	1935.39	692.28	1243.11	0.0
357	2019-08-27 18:00	50.01	0.3	0.2	0.15	0.057	0.047	0.008	0.0	0.092	1935.4	692.29	1243.11	0.0
358	2019-08-27 18:10	50.0	0.11	0.2	0.15	0.02	0.01	0.009000000000000001	0.0	0.10099999999999999	1935.41	692.3	1243.11	0.0
359	2019-08-27 18:20	50.0	0.1	0.2	0.15	0.019	0.009000000000000001	0.008	0.0	0.101	1935.41	692.3	1243.11	0.0
360	2019-08-27 18:30	50.01	0.1	0.2	0.15	0.019	0.009000000000000001	0.008	0.0	0.102	1935.42	692.31	1243.11	0.0
361	2019-08-27 18:40	49.99	0.28	0.2	0.14	0.055	0.046	0.008	0.0	0.091	1935.43	692.32	1243.11	0.0
362	2019-08-27 18:50	49.99	0.29	0.2	0.14	0.057	0.048	0.009000000000000001	0.0	0.091	1935.43	692.32	1243.11	0.0
363	2019-08-27 19:00	50.0	0.3	0.2	0.14	0.057	0.048	0.008	0.0	0.091	1935.44	692.33	1243.11	0.0
364	2019-08-27 19:10	49.99	0.11	0.19	0.34	0.057999999999999996	0.01	0.008	0.039	0.121	1935.45	692.34	1243.11	0.0
365	2019-08-27 19:20	50.0	0.35	0.2	0.33	0.111	0.064	0.008	0.038	0.121	1935.5	692.39	1243.11	0.0
366	2019-08-27 19:30	49.98	14.61	0.19	5.52	4.6739999999999995	3.386	0.006	1.281	0.445	1935.69	692.58	1243.11	0.0
367	2019-08-27 19:40	50.0	3.68	0.19	0.34	0.8170000000000001	0.7659999999999999	0.008	0.043	0.509	1936.05	692.94	1243.11	0.0
368	2019-08-27 19:50	50.01	3.68	0.19	0.34	0.818	0.7659999999999999	0.008	0.043	0.51	1936.2	693.09	1243.11	0.0
369	2019-08-27 20:00	49.98	0.36	0.2	2.62	0.266	0.065	0.008	0.192	0.528	1936.25	693.14	1243.11	0.0
370	2019-08-27 20:10	49.97	0.37	0.2	1.35	0.429	0.067	0.008	0.353	0.226	1936.28	693.17	1243.11	0.0
371	2019-08-27 20:20	50.01	0.37	0.2	0.33	0.114	0.065	0.008	0.039	0.125	1936.31	693.2	1243.11	0.0
372	2019-08-27 20:30	49.99	14.57	0.39	0.33	3.449	3.347	0.062	0.040999999999999995	0.141	1936.68	693.57	1243.11	0.0
373	2019-08-27 20:40	50.0	0.59	0.31	0.33	0.21600000000000005	0.134	0.043	0.038	0.135	1937.03	693.92	1243.11	0.0
374	2019-08-27 20:50	50.03	0.52	0.31	0.22	0.18	0.11699999999999999	0.042	0.019	0.135	1937.28	694.17	1243.11	0.0
375	2019-08-27 21:00	49.99	0.77	0.31	0.22	0.234	0.171	0.043	0.019	0.101	1937.54	694.43	1243.11	0.0
376	2019-08-27 21:10	49.99	0.82	0.4	0.22	0.261	0.17600000000000002	0.065	0.019	0.159	1937.76	694.51	1243.25	0.0
377	2019-08-27 21:20	50.03	6.47	0.4	0.34	1.119	2.526	0.064	0.042	0.17	1937.94	694.51	1243.43	0.0
378	2019-08-27 21:30	49.97	0.5	0.36	0.23	0.174	0.1	0.062	0.019	0.11	1938.08	694.51	1243.57	0.0
379	2019-08-27 21:40	50.01	0.48	0.4	0.34	0.201	0.097	0.064	0.039	0.123	1938.13	694.51	1243.62	0.0
380	2019-08-27 21:50	50.05	0.39	0.45	0.15	0.14	0.064	0.075	0.0	0.10800000000000001	1938.15	694.51	1243.64	0.0
381	2019-08-27 22:00	50.01	8.74	0.43	0.23	2.154	2.06	0.071	0.022	0.115	1938.28	694.51	1243.77	0.0
382	2019-08-27 22:10	50.02	8.68	0.32	0.14	2.079	2.031	0.046	0.002	0.092	1938.63	694.51	1244.12	0.0
383	2019-08-27 22:20	50.01	8.67	0.22	0.14	2.049	2.029	0.017	0.002	0.09	1938.99	694.51	1244.48	0.0
384	2019-08-27 22:30	50.0	8.43	0.21	0.14	1.9880000000000002	1.969	0.016	0.002	0.10300000000000001	1939.33	694.51	1244.82	0.0
385	2019-08-27 22:40	50.05	8.69	0.21	0.14	2.0540000000000003	2.035	0.016	0.002	0.091	1939.66	694.51	1245.15	0.0
386	2019-08-27 22:50	50.05	8.7	0.21	0.14	2.059	2.04	0.015	0.002	0.092	1940.01	694.51	1245.5	0.0
387	2019-08-27 23:00	49.97	8.7	0.21	0.14	2.061	2.043	0.015	0.002	0.092	1940.35	694.51	1245.84	0.0
388	2019-08-27 23:10	49.96	8.69	0.21	0.14	2.059	2.041	0.013999999999999999	0.002	0.092	1940.69	694.51	1246.18	0.0
389	2019-08-27 23:20	50.02	8.72	0.2	0.14	2.066	2.051	0.012	0.002	0.092	1941.03	694.51	1246.52	0.0
390	2019-08-27 23:30	50.01	8.77	0.21	0.14	2.092	2.076	0.013000000000000001	0.002	0.092	1941.37	694.51	1246.86	0.0
391	2019-08-27 23:40	50.01	8.53	0.2	0.14	2.032	2.018	0.011	0.002	0.104	1941.73	694.51	1247.22	0.0
392	2019-08-27 23:50	49.99	8.76	0.2	0.15	2.086	2.0709999999999997	0.012	0.002	0.09300000000000001	1942.07	694.51	1247.56	0.0
393	2019-08-28 00:00	49.97	8.75	0.2	0.14	2.0780000000000003	2.066	0.009000000000000001	0.002	0.092	1942.41	694.51	1247.9	0.0
394	2019-08-28 00:10	50.0	0.38	0.2	0.15	0.075	0.064	0.01	0.0	0.094	1942.7	694.51	1248.19	0.0
395	2019-08-28 00:20	50.02	0.39	0.2	0.15	0.076	0.065	0.01	0.0	0.094	1942.72	694.51	1248.21	0.0
396	2019-08-28 00:30	50.01	0.18	0.2	0.15	0.038	0.027000000000000003	0.01	0.0	0.102	1942.87	694.51	1248.36	0.0
397	2019-08-28 00:40	50.0	0.39	0.2	0.15	0.076	0.066	0.009000000000000001	0.0	0.095	1942.97	694.51	1248.46	0.0
398	2019-08-28 00:50	50.02	0.38	0.2	0.15	0.075	0.064	0.01	0.0	0.096	1943.07	694.51	1248.56	0.0
399	2019-08-28 01:00	49.97	8.53	0.2	0.15	2.032	2.019	0.009000000000000001	0.002	0.105	1943.17	694.51	1248.66	0.0
400	2019-08-28 01:10	49.99	0.88	0.2	0.15	0.22	0.209	0.009000000000000001	0.0	0.10400000000000001	1943.2	694.51	1248.69	0.0
401	2019-08-28 01:20	50.01	0.88	0.2	0.15	0.22	0.21	0.009000000000000001	0.0	0.104	1943.35	694.51	1248.84	0.0
402	2019-08-28 01:30	50.02	8.55	0.2	0.15	2.041	2.03	0.008	0.002	0.105	1943.44	694.51	1248.93	0.0
403	2019-08-28 01:40	50.02	0.47	0.2	0.15	0.08900000000000001	0.079	0.009000000000000001	0.0	0.092	1943.49	694.51	1248.98	0.0
404	2019-08-28 01:50	50.03	0.43	0.2	0.15	0.083	0.073	0.009000000000000001	0.0	0.094	1943.62	694.51	1249.11	0.0
405	2019-08-28 02:00	49.99	0.41	0.2	0.15	0.08	0.069	0.009000000000000001	0.0	0.094	1943.63	694.51	1249.12	0.0
406	2019-08-28 02:10	49.99	0.4	0.2	0.15	0.077	0.067	0.009000000000000001	0.0	0.094	1943.75	694.51	1249.24	0.0
407	2019-08-28 02:20	50.01	0.38	0.2	0.15	0.07400000000000001	0.064	0.009000000000000001	0.0	0.096	1943.76	694.51	1249.25	0.0
408	2019-08-28 02:30	50.0	0.38	0.2	0.15	0.073	0.063	0.01	0.0	0.096	1943.89	694.51	1249.38	0.0
409	2019-08-28 02:40	50.01	0.11	0.2	0.15	0.02	0.01	0.009000000000000001	0.0	0.107	1943.9	694.51	1249.39	0.0
410	2019-08-28 02:50	50.02	8.79	0.2	0.15	2.099	2.088	0.008	0.002	0.094	1943.92	694.51	1249.41	0.0
411	2019-08-28 03:00	50.0	0.38	0.2	0.15	0.073	0.063	0.009000000000000001	0.0	0.096	1944.01	694.51	1249.5	0.0
412	2019-08-28 03:10	49.97	0.11	0.2	0.15	0.02	0.01	0.009000000000000001	0.0	0.107	1944.02	694.51	1249.51	0.0
413	2019-08-28 03:20	50.02	0.11	0.2	0.15	0.021	0.01	0.009000000000000001	0.0	0.107	1944.14	694.51	1249.63	0.0
414	2019-08-28 03:30	50.03	0.11	0.2	0.15	0.021	0.01	0.009000000000000001	0.0	0.106	1944.14	694.51	1249.63	0.0
415	2019-08-28 03:40	50.02	0.27	0.2	0.15	0.054000000000000006	0.044	0.009000000000000001	0.0	0.098	1944.16	694.51	1249.65	0.0
416	2019-08-28 03:50	49.99	0.11	0.2	0.15	0.02	0.01	0.009000000000000001	0.0	0.107	1944.28	694.51	1249.77	0.0
417	2019-08-28 04:00	50.01	0.11	0.2	0.15	0.02	0.01	0.009000000000000001	0.0	0.107	1944.28	694.51	1249.77	0.0
418	2019-08-28 04:10	50.0	0.11	0.2	0.15	0.02	0.01	0.009000000000000001	0.0	0.106	1944.28	694.51	1249.77	0.0
419	2019-08-28 04:20	50.0	0.16	0.2	0.15	0.033	0.022	0.009000000000000001	0.0	0.103	1944.39	694.51	1249.88	0.0
420	2019-08-28 04:30	50.0	0.27	0.2	0.15	0.054000000000000006	0.044000000000000004	0.009000000000000001	0.0	0.098	1944.4	694.51	1249.89	0.0
421	2019-08-28 04:40	50.01	0.11	0.2	0.15	0.02	0.01	0.009000000000000001	0.0	0.106	1944.4	694.51	1249.89	0.0
422	2019-08-28 04:50	50.02	0.11	0.2	0.15	0.021	0.01	0.01	0.0	0.106	1944.54	694.51	1250.03	0.0
423	2019-08-28 05:00	50.02	0.11	0.2	0.15	0.021	0.01	0.01	0.0	0.105	1944.54	694.51	1250.03	0.0
424	2019-08-28 05:10	49.98	0.27	0.2	0.15	0.053	0.043	0.009000000000000001	0.0	0.096	1944.54	694.51	1250.03	0.0
425	2019-08-28 05:20	50.03	0.11	0.2	0.15	0.021	0.01	0.01	0.0	0.105	1944.55	694.52	1250.03	0.0
426	2019-08-28 05:30	50.01	0.2	0.2	0.15	0.038	0.027999999999999997	0.009000000000000001	0.0	0.113	1944.55	694.52	1250.03	0.0
427	2019-08-28 05:40	50.0	0.18	0.22	0.15	0.044	0.026	0.017	0.0	0.104	1944.55	694.52	1250.03	0.0
